UserId,AverageRuntime,MyAverageRuntime,AverageWatchLaterMoviesRuntime,MyAverageWatchLaterMoviesRuntime,AverageMovieClicks,MyMovieClicks,FuturePredictedRuntime
cb9a5e24-f2d6-4aef-b519-34286e9753fb,92,68,513,263,37,62,97
395e3f78-f527-434b-a285-8cb7d6c9859a,100,64,38,221,43,94,82
2f2edd26-2309-446f-a501-efd4ff95698c,110,88,203,232,55,56,100
968630e1-f235-4d48-a6a2-e14828e24ec5,85,145,342,519,94,22,104
968630e1-f235-4d48-a6a2-e14828e24ec5,125,117,199,557,82,71,74
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,100,70,621,642,56,26,110
2f2edd26-2309-446f-a501-efd4ff95698c,144,167,405,893,75,12,54
8f27e002-d3e5-439f-a601-ea2a39f34ad8,67,70,429,261,52,91,93
cb9a5e24-f2d6-4aef-b519-34286e9753fb,93,120,327,216,88,27,117
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,85,95,873,217,72,48,71
cb9a5e24-f2d6-4aef-b519-34286e9753fb,120,110,761,332,62,39,50
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,101,78,787,308,88,45,76
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,60,68,260,541,60,89,164
bda79ecd-904e-4928-8ce4-e5c53cc98110,70,145,261,809,81,66,92
8f27e002-d3e5-439f-a601-ea2a39f34ad8,111,63,883,713,63,94,102
4a8b4a64-5dc3-4e33-a858-09a96518a389,71,90,717,690,55,23,100
cb9a5e24-f2d6-4aef-b519-34286e9753fb,90,76,864,56,6,7,109
2f2edd26-2309-446f-a501-efd4ff95698c,76,89,192,55,1,57,111
cb9a5e24-f2d6-4aef-b519-34286e9753fb,79,78,927,293,54,28,109
bda79ecd-904e-4928-8ce4-e5c53cc98110,88,75,757,179,21,35,96
d32a4b9b-ce56-4739-a066-fd1870f0db5e,112,91,6,192,64,80,78
d84e31f9-caaf-45ea-a800-9322f715d648,109,69,127,635,78,30,76
395e3f78-f527-434b-a285-8cb7d6c9859a,96,77,502,966,23,97,92
050e64c1-8cdd-4102-b703-125ff56652e1,96,92,182,357,92,92,82
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,72,102,655,404,19,32,128
968630e1-f235-4d48-a6a2-e14828e24ec5,71,157,895,655,0,77,105
7865dc03-d371-4a17-88cc-7ba0103a1941,108,92,81,47,34,53,72
7865dc03-d371-4a17-88cc-7ba0103a1941,76,241,317,151,12,3,88
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,90,302,29,84,48,83
050e64c1-8cdd-4102-b703-125ff56652e1,87,72,762,598,76,24,97
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,89,72,818,328,71,76,100
8f27e002-d3e5-439f-a601-ea2a39f34ad8,160,75,337,74,47,43,79
3c176379-742c-4534-91e4-addf71b44cee,88,70,655,713,24,55,100
d32a4b9b-ce56-4739-a066-fd1870f0db5e,66,85,663,77,67,86,105
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,90,105,575,591,89,44,83
968630e1-f235-4d48-a6a2-e14828e24ec5,46,92,630,455,70,17,87
d32a4b9b-ce56-4739-a066-fd1870f0db5e,73,100,454,75,65,88,100
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,117,119,2,172,12,39,60
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,132,78,754,36,74,5,81
cb9a5e24-f2d6-4aef-b519-34286e9753fb,106,90,644,161,6,31,105
bda79ecd-904e-4928-8ce4-e5c53cc98110,94,91,450,318,40,28,71
2f2edd26-2309-446f-a501-efd4ff95698c,95,89,725,562,37,19,55
968630e1-f235-4d48-a6a2-e14828e24ec5,80,114,371,50,53,36,112
8f27e002-d3e5-439f-a601-ea2a39f34ad8,72,96,447,571,88,16,60
2f2edd26-2309-446f-a501-efd4ff95698c,90,76,177,725,26,42,99
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,79,70,213,346,1,56,155
7865dc03-d371-4a17-88cc-7ba0103a1941,102,81,613,549,48,5,95
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,75,59,76,258,83,41,93
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,90,88,376,833,18,46,106
968630e1-f235-4d48-a6a2-e14828e24ec5,94,85,965,710,51,17,65
bda79ecd-904e-4928-8ce4-e5c53cc98110,77,70,572,7,98,62,99
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,100,60,983,400,37,0,95
bda79ecd-904e-4928-8ce4-e5c53cc98110,102,101,276,8,87,38,92
4a8b4a64-5dc3-4e33-a858-09a96518a389,76,113,13,919,95,96,75
a3cf3f05-d647-4112-8f5f-6ad667453e96,99,89,192,884,70,65,88
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,98,87,42,757,70,31,105
2f2edd26-2309-446f-a501-efd4ff95698c,90,104,811,213,9,34,75
d32a4b9b-ce56-4739-a066-fd1870f0db5e,83,89,615,610,51,82,89
8f27e002-d3e5-439f-a601-ea2a39f34ad8,120,100,392,105,15,65,139
d32a4b9b-ce56-4739-a066-fd1870f0db5e,97,64,284,605,63,26,82
7865dc03-d371-4a17-88cc-7ba0103a1941,81,95,518,100,86,85,60
395e3f78-f527-434b-a285-8cb7d6c9859a,78,82,415,660,38,52,96
050e64c1-8cdd-4102-b703-125ff56652e1,110,87,402,875,59,28,89
d84e31f9-caaf-45ea-a800-9322f715d648,193,94,338,6,98,18,61
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,84,147,184,324,17,17,109
d32a4b9b-ce56-4739-a066-fd1870f0db5e,113,60,423,507,4,26,79
7865dc03-d371-4a17-88cc-7ba0103a1941,97,90,719,207,58,82,149
3c176379-742c-4534-91e4-addf71b44cee,97,79,211,447,55,18,78
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,88,67,768,308,44,93,105
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,93,56,964,868,20,72,93
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,95,98,988,190,64,37,100
051d7ffb-14a6-4837-9c14-90c478d77c78,75,110,412,509,1,41,90
8f27e002-d3e5-439f-a601-ea2a39f34ad8,61,92,903,490,78,79,75
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,59,69,969,690,81,89,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,78,93,424,333,34,64,66
8f27e002-d3e5-439f-a601-ea2a39f34ad8,107,92,835,305,73,87,110
cb9a5e24-f2d6-4aef-b519-34286e9753fb,85,89,55,442,45,98,97
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,60,94,522,567,66,45,80
968630e1-f235-4d48-a6a2-e14828e24ec5,61,98,511,385,21,59,84
3c176379-742c-4534-91e4-addf71b44cee,67,81,796,576,39,75,65
8f27e002-d3e5-439f-a601-ea2a39f34ad8,110,96,490,137,95,56,52
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,128,143,488,969,26,12,88
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,64,82,50,533,39,45,98
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,64,48,456,126,80,87,113
051d7ffb-14a6-4837-9c14-90c478d77c78,95,81,212,567,73,28,89
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,86,78,284,696,60,5,135
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,104,87,535,550,77,88,101
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,79,54,60,351,82,65,90
395e3f78-f527-434b-a285-8cb7d6c9859a,100,108,311,627,23,70,78
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,52,113,972,132,9,73,100
816925f2-1a84-4f5e-8f68-9bb61e47a831,86,91,486,651,62,89,73
d32a4b9b-ce56-4739-a066-fd1870f0db5e,75,107,329,949,74,3,120
968630e1-f235-4d48-a6a2-e14828e24ec5,96,74,392,345,76,8,88
4a8b4a64-5dc3-4e33-a858-09a96518a389,69,83,501,513,27,6,83
d32a4b9b-ce56-4739-a066-fd1870f0db5e,96,87,736,487,9,76,73
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,105,103,81,725,79,24,134
050e64c1-8cdd-4102-b703-125ff56652e1,75,90,221,728,0,85,105
968630e1-f235-4d48-a6a2-e14828e24ec5,82,96,268,160,66,21,85
3c176379-742c-4534-91e4-addf71b44cee,78,59,388,635,74,41,77
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,49,88,993,591,75,57,98
bda79ecd-904e-4928-8ce4-e5c53cc98110,132,189,367,9,7,1,64
bda79ecd-904e-4928-8ce4-e5c53cc98110,87,90,808,719,97,76,85
d32a4b9b-ce56-4739-a066-fd1870f0db5e,82,75,279,148,79,18,87
050e64c1-8cdd-4102-b703-125ff56652e1,54,166,40,686,83,38,119
3c176379-742c-4534-91e4-addf71b44cee,88,92,235,874,35,86,81
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,81,79,644,687,82,17,152
968630e1-f235-4d48-a6a2-e14828e24ec5,83,58,314,991,1,15,61
8f27e002-d3e5-439f-a601-ea2a39f34ad8,110,92,335,549,22,68,100
4a8b4a64-5dc3-4e33-a858-09a96518a389,89,93,742,671,93,86,88
3c176379-742c-4534-91e4-addf71b44cee,93,172,559,825,91,84,74
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,87,676,864,78,63,59
968630e1-f235-4d48-a6a2-e14828e24ec5,99,82,72,998,40,94,112
a3cf3f05-d647-4112-8f5f-6ad667453e96,96,80,832,413,59,50,89
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,102,85,469,914,72,25,45
bda79ecd-904e-4928-8ce4-e5c53cc98110,81,79,812,514,21,10,98
8f27e002-d3e5-439f-a601-ea2a39f34ad8,60,95,296,624,25,62,108
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,90,90,431,505,6,57,87
8f27e002-d3e5-439f-a601-ea2a39f34ad8,78,58,625,861,89,28,100
d84e31f9-caaf-45ea-a800-9322f715d648,83,95,949,86,22,25,120
816925f2-1a84-4f5e-8f68-9bb61e47a831,99,88,999,787,47,34,104
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,99,97,606,158,73,34,85
4a8b4a64-5dc3-4e33-a858-09a96518a389,69,112,542,302,81,81,63
051d7ffb-14a6-4837-9c14-90c478d77c78,104,91,666,424,8,2,104
2f2edd26-2309-446f-a501-efd4ff95698c,58,92,278,743,32,89,109
816925f2-1a84-4f5e-8f68-9bb61e47a831,82,94,254,970,92,56,75
3c176379-742c-4534-91e4-addf71b44cee,90,65,107,114,89,53,66
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,90,90,429,23,65,11,80
395e3f78-f527-434b-a285-8cb7d6c9859a,79,101,392,198,6,79,84
d32a4b9b-ce56-4739-a066-fd1870f0db5e,103,65,544,810,38,34,96
051d7ffb-14a6-4837-9c14-90c478d77c78,91,89,395,675,27,57,82
d32a4b9b-ce56-4739-a066-fd1870f0db5e,100,102,643,658,23,65,62
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,90,71,19,822,26,85,107
2f2edd26-2309-446f-a501-efd4ff95698c,77,99,905,168,93,61,89
a3cf3f05-d647-4112-8f5f-6ad667453e96,84,162,8,337,81,33,71
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,108,88,145,756,86,72,65
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,90,86,852,362,94,7,91
816925f2-1a84-4f5e-8f68-9bb61e47a831,115,80,723,53,8,60,108
395e3f78-f527-434b-a285-8cb7d6c9859a,64,87,789,171,23,19,110
816925f2-1a84-4f5e-8f68-9bb61e47a831,52,75,550,827,80,94,90
d84e31f9-caaf-45ea-a800-9322f715d648,87,89,66,621,88,28,95
3c176379-742c-4534-91e4-addf71b44cee,60,147,939,798,78,28,278
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,85,123,675,880,62,97,87
816925f2-1a84-4f5e-8f68-9bb61e47a831,80,85,340,636,36,10,93
8f27e002-d3e5-439f-a601-ea2a39f34ad8,60,83,0,284,3,52,97
4a8b4a64-5dc3-4e33-a858-09a96518a389,56,260,421,496,75,31,85
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,68,89,679,557,50,11,92
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,85,129,176,30,78,75
050e64c1-8cdd-4102-b703-125ff56652e1,106,112,117,892,29,46,104
816925f2-1a84-4f5e-8f68-9bb61e47a831,84,105,940,381,11,98,82
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,74,103,746,245,18,43,90
7865dc03-d371-4a17-88cc-7ba0103a1941,92,77,317,998,0,23,89
050e64c1-8cdd-4102-b703-125ff56652e1,127,130,751,908,82,41,55
a3cf3f05-d647-4112-8f5f-6ad667453e96,114,92,60,666,84,71,90
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,95,145,991,302,46,28,66
395e3f78-f527-434b-a285-8cb7d6c9859a,85,63,128,285,61,84,80
816925f2-1a84-4f5e-8f68-9bb61e47a831,75,86,636,248,39,58,90
cb9a5e24-f2d6-4aef-b519-34286e9753fb,95,85,227,493,30,14,100
395e3f78-f527-434b-a285-8cb7d6c9859a,66,154,742,168,84,66,100
395e3f78-f527-434b-a285-8cb7d6c9859a,91,82,13,64,36,11,97
4a8b4a64-5dc3-4e33-a858-09a96518a389,95,86,986,727,57,38,87
050e64c1-8cdd-4102-b703-125ff56652e1,138,137,502,326,59,21,89
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,106,94,334,54,82,11,103
051d7ffb-14a6-4837-9c14-90c478d77c78,58,68,478,432,5,7,115
050e64c1-8cdd-4102-b703-125ff56652e1,93,85,178,37,28,70,155
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,102,111,496,34,67,61,95
8f27e002-d3e5-439f-a601-ea2a39f34ad8,100,72,462,942,47,28,72
968630e1-f235-4d48-a6a2-e14828e24ec5,84,100,278,784,46,26,90
051d7ffb-14a6-4837-9c14-90c478d77c78,85,102,84,722,49,47,88
7865dc03-d371-4a17-88cc-7ba0103a1941,81,77,826,505,13,94,104
816925f2-1a84-4f5e-8f68-9bb61e47a831,100,110,688,320,11,96,83
d84e31f9-caaf-45ea-a800-9322f715d648,60,90,224,829,35,52,100
bda79ecd-904e-4928-8ce4-e5c53cc98110,92,87,407,470,4,24,80
968630e1-f235-4d48-a6a2-e14828e24ec5,71,83,248,612,64,6,103
3c176379-742c-4534-91e4-addf71b44cee,79,88,18,800,29,35,65
d84e31f9-caaf-45ea-a800-9322f715d648,91,101,998,475,16,69,110
395e3f78-f527-434b-a285-8cb7d6c9859a,98,72,792,780,29,76,87
050e64c1-8cdd-4102-b703-125ff56652e1,90,96,654,489,19,30,90
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,60,90,516,282,99,89,205
a3cf3f05-d647-4112-8f5f-6ad667453e96,115,100,97,285,41,76,80
7865dc03-d371-4a17-88cc-7ba0103a1941,124,99,55,217,29,23,95
bda79ecd-904e-4928-8ce4-e5c53cc98110,109,96,896,905,29,52,94
d32a4b9b-ce56-4739-a066-fd1870f0db5e,140,108,995,722,24,52,90
7865dc03-d371-4a17-88cc-7ba0103a1941,78,98,296,23,47,81,84
3c176379-742c-4534-91e4-addf71b44cee,90,93,247,810,49,32,93
a3cf3f05-d647-4112-8f5f-6ad667453e96,95,87,97,979,21,83,71
395e3f78-f527-434b-a285-8cb7d6c9859a,52,88,448,407,18,67,82
bda79ecd-904e-4928-8ce4-e5c53cc98110,97,88,390,857,0,28,89
cb9a5e24-f2d6-4aef-b519-34286e9753fb,124,98,137,457,76,63,98
4a8b4a64-5dc3-4e33-a858-09a96518a389,85,100,588,981,49,93,88
3c176379-742c-4534-91e4-addf71b44cee,106,73,570,397,20,9,88
051d7ffb-14a6-4837-9c14-90c478d77c78,100,88,157,42,39,88,107
bda79ecd-904e-4928-8ce4-e5c53cc98110,93,90,723,818,1,9,125
a3cf3f05-d647-4112-8f5f-6ad667453e96,102,71,26,442,81,73,70
050e64c1-8cdd-4102-b703-125ff56652e1,93,95,282,658,11,56,98
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,103,109,125,636,66,63,80
395e3f78-f527-434b-a285-8cb7d6c9859a,130,88,877,556,39,1,69
7865dc03-d371-4a17-88cc-7ba0103a1941,55,57,658,963,48,71,89
d84e31f9-caaf-45ea-a800-9322f715d648,89,80,511,559,97,93,90
a3cf3f05-d647-4112-8f5f-6ad667453e96,60,63,35,703,47,68,77
7865dc03-d371-4a17-88cc-7ba0103a1941,54,62,849,366,11,46,104
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,84,92,963,909,30,4,104
cb9a5e24-f2d6-4aef-b519-34286e9753fb,80,90,22,933,52,80,76
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,115,88,961,32,14,46,104
4a8b4a64-5dc3-4e33-a858-09a96518a389,111,57,786,150,10,1,116
cb9a5e24-f2d6-4aef-b519-34286e9753fb,56,92,445,527,55,98,80
7865dc03-d371-4a17-88cc-7ba0103a1941,97,84,669,166,90,77,112
cb9a5e24-f2d6-4aef-b519-34286e9753fb,105,91,380,468,62,5,90
7865dc03-d371-4a17-88cc-7ba0103a1941,100,118,775,530,93,42,67
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,86,92,184,754,91,57,178
2f2edd26-2309-446f-a501-efd4ff95698c,110,92,264,924,43,80,100
395e3f78-f527-434b-a285-8cb7d6c9859a,82,93,285,402,30,67,99
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,185,75,414,173,53,71,56
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,92,78,964,15,55,17,47
8f27e002-d3e5-439f-a601-ea2a39f34ad8,96,72,2,303,14,49,96
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,113,77,566,332,12,6,133
bda79ecd-904e-4928-8ce4-e5c53cc98110,71,117,331,264,58,80,70
968630e1-f235-4d48-a6a2-e14828e24ec5,284,74,676,526,71,22,110
3c176379-742c-4534-91e4-addf71b44cee,104,90,970,215,25,2,101
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,102,84,219,269,74,88,98
8f27e002-d3e5-439f-a601-ea2a39f34ad8,103,93,283,970,97,44,77
816925f2-1a84-4f5e-8f68-9bb61e47a831,70,97,886,666,93,3,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,175,90,893,937,11,79,80
395e3f78-f527-434b-a285-8cb7d6c9859a,86,105,231,220,72,14,145
d32a4b9b-ce56-4739-a066-fd1870f0db5e,92,104,157,289,73,89,79
816925f2-1a84-4f5e-8f68-9bb61e47a831,99,60,594,488,18,17,97
a3cf3f05-d647-4112-8f5f-6ad667453e96,95,85,465,137,78,10,90
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,108,90,728,370,89,26,83
cb9a5e24-f2d6-4aef-b519-34286e9753fb,94,90,318,874,66,85,146
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,60,988,484,65,37,93
3c176379-742c-4534-91e4-addf71b44cee,102,122,20,96,90,62,90
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,125,95,144,252,92,42,97
d32a4b9b-ce56-4739-a066-fd1870f0db5e,91,90,128,763,72,31,65
968630e1-f235-4d48-a6a2-e14828e24ec5,95,77,438,254,17,5,95
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,82,95,227,28,9,96,85
816925f2-1a84-4f5e-8f68-9bb61e47a831,81,59,198,808,46,21,136
816925f2-1a84-4f5e-8f68-9bb61e47a831,89,82,620,373,45,64,132
d32a4b9b-ce56-4739-a066-fd1870f0db5e,93,100,754,867,66,33,70
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,112,59,513,82,13,50,85
d84e31f9-caaf-45ea-a800-9322f715d648,145,83,330,687,60,68,82
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,98,109,637,874,71,42,112
8f27e002-d3e5-439f-a601-ea2a39f34ad8,99,106,446,4,83,33,104
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,86,123,619,141,41,41,91
8f27e002-d3e5-439f-a601-ea2a39f34ad8,68,96,128,407,82,47,80
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,76,138,893,106,29,43,98
cb9a5e24-f2d6-4aef-b519-34286e9753fb,94,94,777,625,94,96,94
d84e31f9-caaf-45ea-a800-9322f715d648,72,90,626,767,92,34,71
816925f2-1a84-4f5e-8f68-9bb61e47a831,88,105,301,299,82,21,120
2f2edd26-2309-446f-a501-efd4ff95698c,92,65,691,901,93,61,88
7865dc03-d371-4a17-88cc-7ba0103a1941,100,83,622,938,33,29,91
051d7ffb-14a6-4837-9c14-90c478d77c78,76,94,350,76,86,11,98
d32a4b9b-ce56-4739-a066-fd1870f0db5e,128,102,891,253,98,68,80
d84e31f9-caaf-45ea-a800-9322f715d648,90,102,859,414,80,52,100
816925f2-1a84-4f5e-8f68-9bb61e47a831,79,109,371,672,66,20,92
bda79ecd-904e-4928-8ce4-e5c53cc98110,56,83,773,397,24,93,80
cb9a5e24-f2d6-4aef-b519-34286e9753fb,94,94,339,338,39,26,66
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,60,95,198,678,60,16,89
d84e31f9-caaf-45ea-a800-9322f715d648,85,75,751,938,9,23,100
d32a4b9b-ce56-4739-a066-fd1870f0db5e,100,103,356,388,66,51,111
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,93,103,63,486,47,95,90
7865dc03-d371-4a17-88cc-7ba0103a1941,95,78,92,214,37,75,96
395e3f78-f527-434b-a285-8cb7d6c9859a,86,100,90,159,26,23,99
395e3f78-f527-434b-a285-8cb7d6c9859a,65,87,126,271,59,93,100
8f27e002-d3e5-439f-a601-ea2a39f34ad8,94,74,928,934,18,16,90
d32a4b9b-ce56-4739-a066-fd1870f0db5e,85,96,409,616,16,93,87
050e64c1-8cdd-4102-b703-125ff56652e1,97,80,899,424,2,83,127
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,89,114,840,973,33,89,62
395e3f78-f527-434b-a285-8cb7d6c9859a,93,93,772,222,34,81,87
051d7ffb-14a6-4837-9c14-90c478d77c78,100,197,901,214,17,46,125
4a8b4a64-5dc3-4e33-a858-09a96518a389,95,80,419,947,14,27,55
050e64c1-8cdd-4102-b703-125ff56652e1,82,133,96,737,62,97,50
d32a4b9b-ce56-4739-a066-fd1870f0db5e,88,85,968,4,66,41,93
395e3f78-f527-434b-a285-8cb7d6c9859a,92,64,840,896,79,86,119
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,80,103,827,254,2,1,96
d32a4b9b-ce56-4739-a066-fd1870f0db5e,81,98,729,521,89,42,100
3c176379-742c-4534-91e4-addf71b44cee,75,76,889,309,81,93,96
968630e1-f235-4d48-a6a2-e14828e24ec5,133,105,804,674,4,16,78
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,100,107,861,341,87,44,71
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,58,96,968,200,26,37,105
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,82,110,22,271,32,71,76
bda79ecd-904e-4928-8ce4-e5c53cc98110,119,130,146,375,13,80,112
816925f2-1a84-4f5e-8f68-9bb61e47a831,123,80,246,45,45,33,103
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,98,120,640,648,35,7,50
7865dc03-d371-4a17-88cc-7ba0103a1941,95,95,97,178,49,68,87
2f2edd26-2309-446f-a501-efd4ff95698c,89,61,110,284,69,61,100
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,108,120,779,227,89,20,85
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,63,73,727,101,15,84,96
3c176379-742c-4534-91e4-addf71b44cee,91,82,735,908,43,98,90
968630e1-f235-4d48-a6a2-e14828e24ec5,120,105,167,846,63,24,107
395e3f78-f527-434b-a285-8cb7d6c9859a,90,142,970,450,99,64,124
bda79ecd-904e-4928-8ce4-e5c53cc98110,75,96,221,176,1,89,67
968630e1-f235-4d48-a6a2-e14828e24ec5,110,84,150,205,99,57,80
968630e1-f235-4d48-a6a2-e14828e24ec5,108,98,485,156,96,88,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,98,88,298,330,97,70,106
050e64c1-8cdd-4102-b703-125ff56652e1,95,90,341,695,60,36,171
050e64c1-8cdd-4102-b703-125ff56652e1,103,87,124,944,0,87,100
968630e1-f235-4d48-a6a2-e14828e24ec5,50,77,718,357,53,19,109
cb9a5e24-f2d6-4aef-b519-34286e9753fb,172,60,652,43,51,32,80
968630e1-f235-4d48-a6a2-e14828e24ec5,175,80,418,87,57,77,106
7865dc03-d371-4a17-88cc-7ba0103a1941,85,139,924,177,34,63,85
8f27e002-d3e5-439f-a601-ea2a39f34ad8,89,103,573,757,15,32,57
a3cf3f05-d647-4112-8f5f-6ad667453e96,89,122,543,405,32,32,110
050e64c1-8cdd-4102-b703-125ff56652e1,72,88,497,915,90,26,103
051d7ffb-14a6-4837-9c14-90c478d77c78,98,94,640,145,96,78,85
2f2edd26-2309-446f-a501-efd4ff95698c,99,85,684,75,81,3,93
cb9a5e24-f2d6-4aef-b519-34286e9753fb,85,93,225,806,30,67,113
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,90,85,814,258,6,25,107
8f27e002-d3e5-439f-a601-ea2a39f34ad8,97,90,839,163,3,76,92
2f2edd26-2309-446f-a501-efd4ff95698c,76,91,768,534,63,97,58
2f2edd26-2309-446f-a501-efd4ff95698c,87,88,649,648,97,45,152
bda79ecd-904e-4928-8ce4-e5c53cc98110,102,92,384,425,70,1,74
a3cf3f05-d647-4112-8f5f-6ad667453e96,91,127,634,802,45,12,99
050e64c1-8cdd-4102-b703-125ff56652e1,90,90,555,940,12,24,66
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,50,104,273,445,80,8,130
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,87,48,571,429,45,53,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,143,67,770,745,62,14,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,100,108,110,305,41,55,100
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,103,84,142,687,7,26,61
3c176379-742c-4534-91e4-addf71b44cee,95,103,222,78,27,78,66
cb9a5e24-f2d6-4aef-b519-34286e9753fb,84,85,339,65,72,16,94
8f27e002-d3e5-439f-a601-ea2a39f34ad8,150,98,891,375,76,7,123
816925f2-1a84-4f5e-8f68-9bb61e47a831,98,80,849,24,66,78,58
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,96,95,494,989,5,47,59
2f2edd26-2309-446f-a501-efd4ff95698c,92,102,133,336,70,89,72
395e3f78-f527-434b-a285-8cb7d6c9859a,70,90,824,452,3,90,92
4a8b4a64-5dc3-4e33-a858-09a96518a389,102,77,595,260,71,40,168
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,96,120,630,401,91,99,111
968630e1-f235-4d48-a6a2-e14828e24ec5,100,115,434,977,36,81,86
051d7ffb-14a6-4837-9c14-90c478d77c78,138,90,638,279,16,82,93
050e64c1-8cdd-4102-b703-125ff56652e1,80,93,4,645,22,56,103
968630e1-f235-4d48-a6a2-e14828e24ec5,91,100,693,283,16,3,150
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,90,85,804,21,94,38,75
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,85,103,345,897,49,67,92
cb9a5e24-f2d6-4aef-b519-34286e9753fb,60,121,530,554,58,68,56
816925f2-1a84-4f5e-8f68-9bb61e47a831,90,60,716,574,41,48,60
